,fluxadjflux,TSLA,META,NFLX,ADBE,CRM,MSFT,INTC,XOM,PG,AMZN,NVDA,AAPL,JNJ,GOOGL,WMT,MA,BAC,PFE,PEP,V,JPM,GE,KO,DIS
2023-11-24,177.4333,235.45,336.9429,479.56,619.43,223.1337,374.6286,43.379,100.2242,146.8077,146.74,47.7583,188.8362,146.6463,136.1963,51.2137,409.524,28.7627,28.2756,162.8726,251.947,149.1886,95.0589,56.3852,94.8878
2023-11-27,176.5333,236.08,333.4264,479.17,619.27,223.5414,375.7998,43.4974,99.6395,146.6719,147.73,48.2241,188.6573,145.4731,135.9173,51.4467,406.0195,28.5982,27.9418,161.8629,251.7885,148.8485,95.0589,56.2793,94.0087
2023-11-28,201.6667,246.72,337.7,479.0,623.32,223.6707,379.8595,43.6455,99.582,147.6902,147.03,47.8032,189.2637,145.8097,136.7044,52.0603,406.0592,28.5692,27.5246,162.3822,250.5996,149.1886,94.1715,56.3948,91.3712
2023-11-29,166.5333,244.14,330.9359,477.19,617.39,229.0706,376.0381,44.3461,98.0868,146.5652,146.32,48.1221,188.2398,146.2713,134.5024,51.2202,406.8634,29.3238,27.8862,160.7474,251.8777,149.9465,94.1794,56.0579,91.3712
2023-11-30,159.6,240.08,325.9051,473.97,611.01,250.5008,376.0976,44.1093,98.4702,148.883,146.09,46.7526,188.8164,148.7234,132.0513,51.0922,410.8444,29.7334,28.2477,163.0681,254.305,151.6566,96.5089,56.708,91.5589
2023-12-01,160.7,238.83,323.584,465.74,612.47,258.5559,371.7303,43.1619,98.7098,148.049,147.03,46.7476,190.0987,152.3006,131.3837,50.6492,411.3706,30.1917,26.8015,163.4557,254.0771,152.3951,97.0636,56.9021,91.4503
2023-12-04,133.9,235.58,318.8022,453.9,604.56,249.2677,366.4001,41.7903,98.1731,147.4671,144.84,45.4931,188.2995,152.7814,128.8031,50.6361,405.2848,30.0552,27.1445,163.8917,252.0857,153.5125,96.295,56.8342,90.8872
2023-12-05,138.3,238.72,317.0788,455.15,602.22,249.6257,369.755,41.366,96.2658,142.3272,146.88,46.5528,192.2657,152.4641,130.5169,51.1054,405.7415,29.8211,26.9684,162.7289,252.2542,153.493,95.2649,56.9215,89.6821
2023-12-06,126.9667,239.37,316.242,446.73,595.7,247.7462,366.0627,40.7246,94.9911,142.2206,144.52,45.4901,191.1722,150.6082,129.5504,50.5508,407.4193,29.7724,26.6903,162.3123,251.9371,151.8801,94.9321,56.8633,90.3834
2023-12-07,130.2667,242.64,325.3472,452.0,608.78,247.4678,368.1967,41.593,94.3297,142.0751,146.88,46.5828,193.1106,149.435,136.4354,50.2181,410.1693,29.8991,26.5419,162.2638,253.4529,152.3465,94.6707,56.9992,91.2231
2023-12-08,127.5667,243.84,331.4837,453.76,610.01,249.4169,371.4523,42.1357,95.4128,140.7659,147.42,47.4925,194.542,148.4926,134.5024,49.6911,409.1865,30.1917,26.681,160.539,253.3737,154.0274,95.5502,56.873,91.9861
2023-12-11,121.5667,239.74,324.0422,459.89,625.2,250.6997,368.544,43.9514,95.4799,141.4156,145.89,46.6138,192.0271,149.108,132.8086,49.8162,412.7109,30.0844,26.5512,162.6127,254.1465,154.591,95.3045,57.2903,91.3717
2023-12-12,121.4667,237.01,332.9482,463.0,633.66,255.0256,371.6012,43.458,93.9751,141.532,147.48,47.6435,193.548,149.1177,132.0413,49.8558,417.7145,29.9772,26.4956,163.2425,257.1584,155.9708,96.921,57.659,90.2519
2023-12-13,130.5667,239.29,333.4662,479.98,624.26,255.8907,371.5913,43.981,94.809,144.0923,148.84,48.0744,196.7786,149.81,132.0912,50.7418,421.6162,31.2449,24.7156,166.6726,259.9523,156.4954,96.0177,58.1539,91.9961
2023-12-14,373.2,251.05,331.9022,469.83,584.64,255.7814,363.2139,44.5829,97.3584,140.2906,147.42,48.3363,196.9277,150.8486,131.4634,50.1226,415.5403,33.0977,24.2243,163.0293,256.336,159.3424,96.1524,57.2903,93.0961
2023-12-15,140.4,253.5,333.6455,472.06,584.68,260.147,367.9783,45.55,96.7067,139.6118,149.97,48.8761,196.3909,149.2042,132.121,50.3103,415.5502,32.7662,24.6878,161.8181,255.6425,160.5473,97.642,56.8633,92.6204
2023-12-18,156.9667,252.08,343.3086,486.12,599.13,262.1259,369.884,45.0862,97.4255,141.7551,154.07,50.0628,194.7209,149.4735,135.3095,51.0448,421.368,32.6004,25.0864,163.6688,255.9794,161.5189,97.9669,57.2709,92.0258
2023-12-19,172.9667,257.22,349.0267,495.02,604.64,262.8718,370.4895,46.0433,98.7098,141.7551,153.79,49.5899,195.7646,150.4543,136.1564,51.2293,422.4005,32.6784,26.1062,162.7386,257.5844,163.676,99.7893,57.0865,93.0862
2023-12-20,186.8,247.14,347.9508,489.27,596.06,258.8045,367.8691,45.1552,97.0613,139.5633,152.12,48.0974,193.6673,147.3868,137.8403,50.6298,416.4239,32.1616,25.6149,160.5487,254.731,161.8299,97.7529,55.9026,90.4501
2023-12-21,187.0,254.5,352.7425,491.61,600.14,265.7656,370.7675,46.4578,97.5022,139.9027,153.84,48.9761,193.5181,148.8965,139.9128,50.9888,420.3851,32.3761,26.2453,161.789,257.1386,162.7529,100.6054,56.2714,91.1933
2023-12-22,179.4667,252.54,352.0452,486.76,598.75,264.8606,371.7997,47.3656,97.6747,140.8919,153.42,48.8162,192.4446,149.4927,140.9789,51.5982,421.0404,32.6004,26.3287,162.477,256.0388,162.6558,100.3835,56.5916,90.2023
2023-12-26,149.4,256.61,353.4797,491.19,598.26,264.7413,371.8792,49.8326,97.8951,141.532,153.41,49.265,191.8979,150.1466,141.0088,51.5191,420.6135,33.0197,26.338,163.6204,256.7621,163.6177,101.0016,56.8245,90.1329
2023-12-27,143.5,261.44,356.4683,491.79,596.08,265.2385,371.2935,50.0892,97.4351,141.6484,153.34,49.403,191.9973,150.3485,139.863,52.0033,421.2985,33.0002,26.5234,164.1436,256.5342,164.5991,101.6438,56.97,89.5681
2023-12-28,141.4,253.18,356.9565,490.51,595.52,264.1049,372.4945,49.7241,96.0262,141.3283,153.38,49.508,192.4247,150.5697,139.7235,51.9012,423.2443,33.0392,26.6903,164.1339,257.9906,165.4736,101.7389,57.0089,89.5879
2023-12-29,137.4333,248.48,352.613,486.88,596.6,261.6784,373.2489,49.5859,95.8249,142.1139,151.94,49.508,191.381,150.7236,139.1854,51.9276,423.433,32.8344,26.6903,164.57,257.9411,165.2793,101.1919,57.1835,89.4789
2024-01-02,137.0667,248.42,344.9722,468.5,580.07,254.7074,368.1172,47.1683,98.106,144.2474,149.93,48.1543,184.5321,153.8296,137.6709,52.4678,418.8463,33.0587,27.5617,167.5447,256.4747,167.2031,99.8599,58.0471,89.8951
2024-01-03,133.8,238.45,343.1591,470.26,571.79,250.4412,367.8493,46.4282,98.9303,143.3746,148.47,47.5555,183.1504,154.7912,138.4182,52.4711,415.7488,32.6979,27.5617,167.5835,255.593,166.4744,98.3614,58.183,90.8267
2024-01-04,136.1667,237.93,345.799,474.67,567.05,249.8445,365.209,46.2506,98.0677,144.1601,144.57,47.9844,180.8244,154.4642,135.8974,51.9638,416.7416,32.9612,26.9684,166.1494,257.2079,167.5791,98.8371,57.9889,89.7464
2024-01-05,145.6333,237.49,350.6107,474.06,564.6,249.7252,365.0204,46.2703,98.3648,142.9673,145.24,49.0831,180.0987,154.9451,135.2397,51.618,416.3942,33.5756,27.3207,163.6979,257.2872,168.4199,100.1295,57.9016,90.0834
2024-01-08,168.1,240.45,357.2952,485.03,580.55,259.4211,371.9089,47.8097,96.7258,144.1989,149.1,52.2382,184.4526,155.3297,138.3385,52.1252,419.5959,33.3123,27.4227,163.8626,260.1108,168.1755,101.7072,58.3286,90.7276
2024-01-09,168.5,234.96,356.0698,482.09,586.2,259.8884,373.0008,47.415,95.5278,144.7905,151.37,53.1249,184.0351,155.4259,140.4409,52.4744,420.2124,32.7954,27.2558,161.9828,260.8935,166.8459,102.1037,58.2218,88.8644
2024-01-10,181.2333,233.94,369.0602,478.33,591.03,262.6629,379.9289,46.8426,94.5885,145.4112,153.73,54.3346,185.0788,155.6566,141.7661,53.1265,425.8504,32.7662,26.8757,161.7406,262.1121,167.1979,102.8331,58.4159,88.4879
2024-01-11,183.3,227.22,368.2633,492.23,597.49,269.8727,381.7751,47.0104,94.5694,145.9639,155.18,54.8065,184.4824,154.9643,141.5668,53.0673,424.3092,32.3274,26.3287,160.9751,261.587,166.4939,102.9361,58.0374,88.6464
2024-01-12,180.5667,218.89,373.0649,492.16,596.54,270.4196,385.5866,46.4973,95.7962,146.0513,154.62,54.6945,184.8104,156.1567,142.1348,53.1364,426.6757,31.986,26.6068,162.0797,261.7257,165.2719,102.9044,58.6003,89.5383
2024-01-16,172.6,219.91,366.0616,481.24,597.68,267.6949,387.3733,46.4381,93.6301,145.2657,153.16,56.366,182.5341,154.3585,141.9753,53.3044,425.93,31.3229,26.2546,161.0138,262.7858,164.2356,101.4614,58.2121,92.2141
2024-01-17,168.1,215.55,366.9682,480.33,596.1,269.9323,386.5792,45.4513,92.9496,145.4112,151.71,56.0371,181.5897,154.2719,140.959,53.0541,425.0052,31.0109,26.097,161.2755,264.1629,163.3557,100.5972,58.2121,89.5284
2024-01-18,157.8667,211.88,374.6987,485.31,593.7,272.9355,390.9465,46.1223,92.7771,144.5728,153.5,57.0908,187.5043,155.022,142.9618,53.7689,428.2866,30.9426,26.0413,161.9828,265.659,163.6783,101.9213,58.3771,91.3816
2024-01-19,152.4,212.19,381.9908,482.95,611.55,279.3199,395.7109,47.5137,92.9208,144.0166,155.34,59.4741,190.4167,155.4739,145.8513,53.4856,434.3123,31.4204,26.2175,160.6359,268.3935,166.5037,102.9203,58.0569,92.224
2024-01-22,189.1333,208.8,380.3272,485.71,603.59,278.7431,393.567,47.5827,92.7962,144.2996,154.78,59.6371,192.7328,156.2336,145.4627,53.4889,437.2655,31.7422,26.2453,159.9867,268.6907,166.3082,104.0461,57.8046,94.2258
2024-01-23,176.5,209.14,383.7342,492.19,597.18,275.2327,395.9392,48.2439,93.8409,150.2722,156.02,59.856,194.0152,153.6757,146.5089,53.6239,436.2812,31.9568,26.3565,162.4382,268.7501,165.2132,103.0313,58.0763,92.9276
2024-01-24,168.4333,207.83,389.2132,544.87,606.48,275.3421,399.5721,48.4412,95.4607,148.457,156.87,61.3446,193.3392,152.8584,148.1629,52.8663,436.2215,32.1616,26.2638,160.4615,269.1364,166.6895,103.0154,57.1641,92.66
2024-01-25,155.1333,182.63,391.6838,562.0,622.58,277.4802,401.8649,48.8952,97.8856,151.8727,157.75,61.5995,193.0112,153.4353,151.3214,53.6371,434.3322,32.5614,25.8498,161.3918,270.0876,169.0749,103.0154,57.4067,94.0078
2024-01-26,151.3333,183.25,392.6402,570.42,613.93,278.3851,400.9319,43.0731,98.7194,152.3802,159.12,61.0137,191.2716,153.3776,151.6403,54.1081,436.0524,32.6004,25.8498,162.6514,265.4608,168.4297,104.0144,57.6105,94.5033
2024-01-29,135.5667,190.93,399.4939,575.79,630.23,286.2611,406.6789,43.2606,98.844,152.3997,161.26,62.4473,190.5857,153.243,152.9555,54.3617,438.0908,32.7759,25.8592,162.9324,271.1279,168.8696,103.9431,57.9598,96.6142
2024-01-30,130.8667,191.59,398.5376,562.85,627.96,286.1318,405.5573,42.3528,100.4925,153.6977,159.0,62.7562,186.9178,152.6756,150.9129,54.5429,442.6748,33.9267,25.4263,164.3568,274.5856,172.3305,106.1868,58.1248,96.0691
2024-01-31,132.2667,187.29,388.6553,564.11,617.78,279.5287,394.629,42.5107,98.5373,153.3561,155.2,61.5096,183.2995,152.8006,139.594,54.4309,446.692,33.166,25.4828,163.3006,270.7316,170.4632,104.9896,57.7269,95.1871
2024-02-01,132.6,188.86,393.2777,567.51,627.91,282.2237,400.783,42.787,98.1348,155.347,159.28,63.0091,185.7448,152.2814,140.6501,55.4388,458.3159,32.7174,25.6804,166.3723,274.4865,169.8473,107.3603,59.1728,96.188
2024-02-02,140.7333,187.91,473.1825,564.64,634.76,284.0733,408.1678,42.037,97.7322,154.2833,171.81,66.1413,184.7408,150.5986,141.8657,55.8539,457.9778,32.6394,25.3416,165.6649,274.6153,170.8249,108.2562,58.7458,96.2574
2024-02-05,169.7333,181.06,457.6617,562.06,630.5,286.5097,402.6391,42.2048,97.3297,154.4004,170.31,69.3124,186.5599,149.8196,143.161,55.5541,454.1794,32.1713,25.0029,165.6165,273.0301,170.6001,109.1838,58.2606,95.7817
2024-02-06,179.5667,185.1,452.9896,555.88,607.14,284.2424,402.4803,42.2988,98.0006,155.1323,169.15,68.2037,188.1703,151.9929,143.5795,55.9329,457.8983,32.2201,25.878,166.1009,274.1992,171.1867,109.0808,58.1636,98.398
2024-02-07,183.3667,187.58,467.803,559.3,615.85,287.2357,410.9767,42.3384,97.9718,155.2885,170.53,70.0791,188.2796,151.916,145.0143,55.7913,459.3004,32.3566,25.9345,166.1494,276.8049,171.5093,109.8102,58.2121,98.2494
2024-02-08,179.6333,189.56,468.2115,558.53,615.86,290.3284,411.0363,42.0613,99.6491,154.82,169.84,69.6213,187.1961,150.3966,145.383,55.788,455.671,32.2981,25.9439,168.4555,273.7378,170.8934,110.2463,58.0569,109.547
2024-02-09,180.0667,193.57,466.3286,561.32,627.21,289.682,417.4285,42.8629,97.5405,153.6294,174.45,72.1126,187.9625,150.7428,148.4618,55.7583,455.2931,32.2493,25.9345,162.4673,274.3829,171.0987,110.4286,57.7949,107.4163
2024-02-12,204.0,188.13,467.1156,557.85,611.84,285.7241,412.1778,43.5755,98.8823,153.3269,172.34,72.2275,186.2705,151.791,146.9971,56.0943,456.1184,32.7857,26.0286,165.3161,273.033,171.8613,111.1342,57.9307,108.3082
2024-02-13,187.7667,184.02,458.369,554.52,601.89,279.5883,403.3041,42.7144,98.0311,152.5071,168.64,72.1076,184.1704,150.4639,144.6158,55.7122,457.8585,31.9373,25.3793,163.6398,273.7675,170.3654,112.4028,57.5911,109.4677
2024-02-14,180.0667,188.71,471.479,579.33,604.66,287.5439,407.2022,43.7338,97.5474,151.8825,170.98,73.8791,183.2845,149.7619,145.4129,55.5344,462.5618,32.3078,25.511,162.322,275.5046,172.0959,116.153,57.5329,110.5578
2024-02-15,171.8,200.45,482.188,593.46,590.44,290.3185,404.2886,43.5953,100.343,153.2293,169.8,72.6374,182.9959,151.8583,142.2543,55.7616,468.6174,33.2245,25.8874,162.6514,278.8993,175.8501,117.6357,57.6396,111.4398
2024-02-16,164.4,199.95,471.5189,583.95,546.66,288.1107,401.8026,43.0608,100.343,153.7172,169.51,72.5924,181.4532,151.6839,140.0125,56.1141,465.4852,33.244,25.9909,161.1592,276.4972,175.0288,118.262,57.6299,110.5974
2024-02-20,149.9,193.76,469.9548,575.13,541.91,284.7993,400.5397,44.0604,99.395,154.6931,167.08,69.4323,180.7067,152.9531,140.6103,57.9257,449.1977,33.1172,25.9627,163.4169,273.1124,175.7132,117.8339,58.9011,108.4568
2024-02-21,163.5,194.77,466.7437,573.35,538.52,281.975,399.933,43.0212,101.4265,156.5376,168.59,67.4529,181.4632,153.7476,142.0351,57.2142,456.4565,32.8637,26.038,163.5913,274.7105,176.857,118.1907,59.4251,106.7027
2024-02-22,170.9,197.41,484.7939,588.47,537.57,292.019,409.3502,42.5363,101.3394,156.6938,174.58,78.5157,183.5035,155.4626,143.5695,57.7775,468.8958,32.7759,25.9251,163.0293,281.6488,178.9786,120.2521,59.3377,106.673
2024-02-23,174.8667,191.97,482.6997,583.56,553.44,291.1737,408.0475,42.5462,100.4494,157.1525,174.99,78.7947,181.6622,156.8094,143.44,57.8269,470.7453,33.0782,26.1227,164.3374,281.4999,179.878,121.5682,59.3862,106.7721
2024-02-26,165.9333,199.4,480.416,587.65,560.48,298.7215,405.2632,42.5462,100.8461,156.362,174.73,79.0696,180.3086,155.7921,137.0731,58.8941,471.8292,32.7759,25.5769,163.039,282.0458,179.2621,122.7099,58.9108,106.7126
2024-02-27,164.6,199.73,485.7114,601.67,552.49,297.8365,405.2035,42.2889,100.6332,155.4641,173.54,78.6787,181.7717,155.9762,138.3784,58.8842,472.0678,33.4293,25.304,162.9421,281.0731,179.35,122.0915,58.5517,108.437
2024-02-28,173.2,202.04,482.6897,596.48,551.82,298.105,405.4421,41.5565,100.9138,156.1961,173.16,77.641,180.5674,156.5284,135.8874,58.9138,476.1447,33.4586,25.4451,161.8472,283.5148,180.2593,123.3759,58.61,109.8046
2024-02-29,161.5333,201.88,488.7829,602.92,560.28,307.1047,411.3291,42.6056,101.1072,155.1128,176.76,79.0896,179.9005,156.3637,137.9599,57.9158,472.0778,33.9005,24.9934,161.4322,280.547,181.9017,124.3908,58.2412,110.5776
2024-03-01,151.4333,202.64,500.9195,619.34,570.93,315.1199,413.1786,43.3676,102.3841,155.025,178.22,82.2557,178.8157,157.0807,136.6447,58.064,473.9372,33.7335,25.0217,160.6999,281.0631,181.1489,125.7862,57.7657,110.9443
2024-03-04,139.2,188.14,496.8208,615.83,567.94,312.8924,412.6019,45.1391,100.9525,155.7179,177.58,85.2128,174.2771,154.8716,132.8683,58.5976,465.8431,34.5192,24.363,161.4615,278.4526,182.5079,127.6573,58.0374,112.6687
2024-03-05,139.8,180.74,488.8727,598.5,544.84,297.0906,400.4004,42.7144,102.1907,155.4837,174.12,85.9437,169.3205,154.9975,132.1908,59.3289,464.8786,34.7549,24.5418,158.2102,277.3111,184.3361,125.1598,57.756,111.856
2024-03-06,134.4333,176.54,494.7265,597.69,543.09,302.0827,399.8435,44.0505,103.2838,155.7276,173.51,88.679,168.3252,154.3871,130.9254,59.8526,468.9356,34.7843,25.5863,159.1475,278.3533,185.2942,126.4601,57.7851,109.0713
2024-03-07,134.0,178.65,510.7823,608.51,556.04,300.7402,406.8542,45.6736,103.8642,156.7523,176.82,92.6471,168.2058,153.9317,133.8946,59.6451,464.8985,34.9906,25.2099,159.2549,276.1994,183.6713,132.0101,57.6784,109.1902
2024-03-08,128.3,175.34,504.5595,604.82,551.69,303.5844,403.9505,43.5458,104.8412,156.4889,175.35,87.5073,169.9276,154.5615,134.9209,59.4079,466.6088,34.9611,25.6145,159.1963,277.9662,184.0134,133.1676,57.756,109.3289
2024-03-11,124.9667,177.77,482.2609,600.93,560.42,304.3004,402.26,44.3969,105.4603,157.66,171.96,85.7537,171.9381,156.2184,137.1727,59.9415,466.5094,35.2459,26.6967,160.8366,278.4824,184.0819,132.0577,58.4547,111.3011
2024-03-12,128.7333,177.54,498.3765,611.08,579.14,304.9169,412.9599,44.773,104.7831,158.0308,175.39,91.8913,172.4159,157.6814,137.9997,60.6826,470.1984,35.3146,26.3579,160.6511,281.8175,185.5972,132.7712,58.707,111.4497
2024-03-13,127.4,169.48,494.208,609.45,573.55,303.3835,412.7809,42.7837,105.9537,158.3919,176.56,90.8665,170.3258,156.0924,139.2851,60.5542,472.9229,35.4325,26.5555,161.3932,283.0284,187.1028,134.9119,59.3086,111.4893
2024-03-14,126.9333,162.5,490.4782,613.01,570.45,302.0292,422.8444,42.3087,107.8303,157.6111,178.75,87.9232,172.187,154.2612,142.5831,60.5026,476.7711,35.0495,26.4708,160.8854,284.289,183.769,132.2083,59.1766,111.0533
2024-03-15,128.9333,163.57,482.7695,605.88,492.46,293.0775,414.0935,42.1998,107.6368,157.4941,174.42,87.8162,171.8087,153.2632,140.67,60.1655,473.1417,34.7745,26.2921,160.7683,280.944,186.047,133.905,58.5701,110.9443
2024-03-18,169.7667,173.8,495.6141,618.39,513.86,299.2312,414.9885,42.2691,108.6332,157.3281,174.48,88.4341,172.9036,151.8873,147.1466,60.344,476.1844,35.3638,26.085,167.2123,282.9391,188.3542,134.7137,58.8147,112.8272
2024-03-19,166.3667,171.32,494.8761,620.74,521.19,300.1672,419.0556,41.6159,109.3974,157.9332,175.9,89.3769,175.2525,151.3544,146.4989,60.3539,481.2655,35.3834,26.0003,167.7395,285.2221,189.459,137.5284,58.9125,113.4813
2024-03-20,176.8333,175.66,504.1306,627.69,519.14,304.7775,422.8543,41.7644,109.3007,158.0894,178.15,90.3506,177.8303,150.9184,148.2028,60.7307,485.2827,36.0905,26.0662,167.7981,287.1378,191.9422,137.901,59.4211,115.4138
2024-03-21,187.8,172.82,506.3645,622.71,511.25,307.0777,426.9712,41.9821,109.7843,157.9625,178.15,91.4134,170.5646,150.9087,147.0669,60.929,485.8793,36.8368,26.0286,168.3742,288.2197,194.6112,140.0496,59.1472,115.6516
2024-03-22,195.6333,170.83,508.1794,628.01,499.52,306.4603,426.3447,42.1305,109.7843,157.7673,178.87,94.2667,171.4703,150.4049,150.2254,60.3539,478.9487,36.3851,25.7463,167.9543,281.1624,192.2257,138.8683,59.1668,114.8291
2024-03-25,190.8667,172.63,501.6375,627.46,507.23,304.7576,420.4975,41.3982,110.9065,156.3327,179.71,94.9795,170.0471,150.3952,149.528,60.0564,473.3505,36.1985,25.8121,168.5206,279.1275,190.466,137.5521,59.0788,118.2877
2024-03-26,176.3667,177.67,494.5271,629.24,507.6,304.5286,419.2943,41.5565,110.0746,156.6841,178.3,92.5391,168.9124,150.9281,150.1258,59.9969,474.1062,36.4244,25.9627,168.6475,278.5221,191.3556,137.5997,59.2157,118.8526
2024-03-27,173.5667,179.83,492.5027,613.53,504.4,300.0975,419.0755,43.3181,111.216,158.6944,179.83,90.2287,172.4955,153.05,150.325,60.2052,475.2497,37.1315,26.1415,169.4677,276.9538,195.0609,142.8087,59.695,119.8932
2024-03-28,172.9333,175.79,484.2454,607.33,504.6,299.8983,418.3695,43.714,112.4446,158.3431,180.38,90.3346,170.6741,153.2729,150.3848,59.6598,478.8492,37.2395,26.1133,170.8736,277.0133,195.8235,139.1695,59.8417,121.2608
2024-04-01,119.9,175.22,489.9995,614.31,502.09,300.9738,422.198,44.0604,113.1701,156.7133,180.97,90.3416,169.2309,152.8756,154.9284,59.4913,475.6972,36.8466,26.085,168.8916,276.2193,194.4939,139.0348,59.3526,120.4382
2024-04-02,113.1,166.63,496.003,614.21,499.21,302.7064,419.0855,43.4864,115.3853,156.7036,180.69,89.4308,168.0465,152.8272,154.0017,58.6584,476.7214,36.6306,25.9251,167.388,276.3781,194.4156,135.5755,58.8342,121.7166
2024-04-03,111.3333,168.38,505.3473,630.08,497.01,303.4432,418.101,39.9137,115.4046,152.39,182.41,88.943,168.8527,149.465,154.3604,58.9261,474.7227,36.7681,25.6145,165.6696,274.909,193.8682,144.6655,58.5212,117.9111
2024-04-04,114.1333,171.11,509.5158,617.14,487.11,292.8883,415.5453,39.3199,115.8109,151.7068,180.0,85.8847,168.0266,147.7597,149.9863,58.9955,467.1159,36.2574,25.0781,165.6403,271.9709,192.3931,146.4239,58.0028,116.0381
2024-04-05,120.8333,164.9,525.8906,636.18,485.12,300.6253,423.1427,38.3104,117.4071,152.3412,185.07,87.9872,168.783,147.6532,151.9492,59.3425,474.4543,36.444,25.0875,165.1424,275.0877,194.1632,155.2755,58.2082,117.3165
2024-04-08,124.9667,172.98,517.8229,628.41,484.28,300.446,422.2179,37.5879,116.6138,152.2826,185.19,87.1124,167.6583,146.878,154.2907,59.2731,476.8042,36.827,25.0123,165.572,275.7031,195.176,155.494,57.9735,116.2958
2024-04-09,124.6667,176.88,515.4794,618.2,492.55,301.0833,423.8984,37.9343,117.2233,152.8877,185.67,85.3338,168.8726,147.5563,156.0344,59.2831,470.1427,37.0529,25.2005,166.5777,274.6708,193.8682,153.4774,58.4136,116.9102
2024-04-10,131.5333,171.76,518.4013,618.58,487.22,298.345,420.8953,36.816,118.21,153.4537,185.95,87.0184,166.9915,145.5312,155.576,60.106,467.1655,35.9923,24.7676,164.9569,272.4474,192.2161,155.5835,57.6311,116.1372
2024-04-11,145.9,174.6,521.7221,628.78,484.28,297.877,425.5392,37.2415,117.8133,152.0874,189.05,90.5946,174.2174,144.1651,158.8342,59.5805,466.3092,35.6976,24.7864,164.3808,273.6385,192.1768,156.6464,57.7583,116.0976
2024-04-12,154.2333,171.05,510.4931,622.83,474.09,293.0676,419.5429,35.3216,116.4397,151.5897,186.13,88.1651,175.7203,142.9346,157.1603,59.6301,463.3917,35.1477,24.3347,164.127,273.9164,179.7472,153.8897,57.0051,112.9858
2024-04-15,191.2,161.48,498.8552,607.15,470.1,271.7387,411.3291,35.9352,115.7722,151.7068,183.62,85.9807,171.8784,143.0024,154.3007,59.4219,457.8256,35.3048,24.3818,163.0042,269.2711,179.8456,152.9641,56.8682,111.9353
2024-04-16,201.1,157.11,498.3864,617.52,476.22,276.2295,412.2638,35.8857,114.8146,152.1948,183.32,87.3943,168.584,139.96,153.8423,59.3326,457.8554,34.0576,24.1748,163.5412,269.3406,177.7903,156.0095,56.7899,112.8569
2024-04-17,220.6333,155.45,492.8118,613.69,474.45,275.1442,409.5391,35.3117,114.7565,153.1805,181.28,84.0151,167.2105,140.27,154.9084,59.1442,458.194,34.5977,23.9207,165.4743,270.6706,177.0823,154.9247,57.2301,111.9254
